window_id,timestamp,symbol,visual_regime,regime_type,volatility,trend_strength,high,low,close,volume,is_correct
2085,1778070300,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000832,0.0041,28507.75,28499.00,28502.75,258,False
2086,1778070360,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000858,0.0035,28504.00,28491.50,28500.25,249,False
2087,1778070420,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000802,0.0032,28504.00,28492.00,28493.00,264,False
2088,1778070480,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000671,0.0034,28494.75,28488.25,28493.75,178,False
2089,1778070540,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000555,0.0031,28497.75,28489.00,28495.50,237,True
2090,1778070600,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000539,0.0023,28500.00,28489.50,28491.75,312,True
2091,1778070660,NQM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000502,0.0023,28495.75,28488.25,28495.75,90,True
2092,1778070720,NQM6.CME@RITHMIC,BALANCE,RANGE,0.000534,0.0021,28503.75,28473.50,28482.25,905,True
2093,1778070780,NQM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000482,0.0007,28483.50,28467.00,28469.25,520,True
2094,1778070840,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000480,0.0012,28476.25,28465.00,28476.25,228,False
2095,1778070900,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000469,0.0028,28479.00,28465.00,28468.75,315,False
2096,1778070960,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000462,0.0042,28480.00,28464.25,28478.50,337,False
2097,1778071020,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000475,0.0054,28478.75,28458.25,28463.25,379,False
2098,1778071080,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000457,0.0062,28465.00,28457.50,28457.50,224,False
2099,1778071140,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000472,0.0066,28471.00,28456.25,28468.75,299,False
2100,1778071200,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000474,0.0067,28469.50,28456.25,28459.00,323,False
2101,1778071260,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000470,0.0078,28459.75,28449.50,28450.75,338,False
2102,1778071320,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000487,0.0075,28462.50,28449.25,28457.50,413,False
2103,1778071380,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000496,0.0072,28460.50,28448.00,28451.00,382,False
2104,1778071440,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000497,0.0077,28452.25,28441.50,28447.50,352,False
2105,1778071500,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000516,0.0072,28457.00,28441.75,28454.75,318,False
2106,1778071560,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000460,0.0059,28460.50,28452.75,28457.75,289,False
2107,1778071620,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000458,0.0046,28472.75,28457.00,28471.50,380,True
2108,1778071680,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000498,0.0039,28473.50,28446.50,28450.25,593,False
2109,1778071740,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000484,0.0030,28451.50,28443.00,28447.50,461,False
2110,1778071800,NQM6.CME@RITHMIC,BALANCE,RANGE,0.000470,0.0026,28453.00,28442.75,28450.75,352,True
2111,1778071860,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000449,0.0019,28460.00,28448.00,28458.00,238,True
2112,1778071920,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000455,0.0022,28463.75,28453.50,28463.00,236,True
2113,1778071980,NQM6.CME@RITHMIC,BALANCE,RANGE,0.000454,0.0019,28463.75,28449.50,28449.75,261,True
2114,1778072040,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000465,0.0019,28450.50,28433.25,28437.75,491,False
2115,1778072100,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000473,0.0020,28445.50,28432.00,28442.75,349,False
2116,1778072160,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000465,0.0022,28451.25,28441.25,28447.50,311,False
2117,1778072220,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000459,0.0028,28456.25,28446.00,28450.75,227,False
2118,1778072280,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000469,0.0021,28465.75,28451.75,28461.25,521,False
2119,1778072340,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000461,0.0005,28466.25,28454.25,28458.00,292,True
2120,1778072400,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000516,0.0003,28457.75,28428.50,28440.50,857,False
2121,1778072460,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000503,0.0003,28448.00,28437.50,28446.25,461,False
2122,1778072520,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000459,0.0005,28448.75,28439.25,28443.75,233,True
2123,1778072580,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000463,0.0011,28453.75,28444.50,28453.50,370,True
2124,1778072640,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000526,0.0028,28455.25,28420.00,28430.00,1267,False
2125,1778072700,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000529,0.0030,28440.25,28427.00,28432.75,822,False
2126,1778072760,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000544,0.0042,28433.25,28417.25,28419.75,1115,False
2127,1778072820,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000551,0.0055,28423.25,28406.25,28408.25,961,False
2128,1778072880,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000553,0.0082,28410.00,28392.00,28404.00,1063,False
2129,1778072940,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000551,0.0092,28408.25,28395.25,28405.00,522,False
2130,1778073000,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000579,0.0095,28420.50,28399.50,28420.50,703,False
2131,1778073060,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000595,0.0086,28428.75,28412.00,28425.75,805,False
2132,1778073120,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000589,0.0067,28428.25,28415.50,28424.75,507,False
2133,1778073180,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000600,0.0054,28426.25,28410.00,28413.50,387,False
2134,1778073240,NQM6.CME@RITHMIC,BALANCE,RANGE,0.000560,0.0039,28425.00,28411.50,28423.75,371,True
2135,1778073300,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000568,0.0027,28437.25,28423.50,28435.75,557,True
2136,1778073360,NQM6.CME@RITHMIC,BALANCE,RANGE,0.000571,0.0019,28435.25,28425.00,28432.50,582,True
2137,1778073420,NQM6.CME@RITHMIC,BALANCE,RANGE,0.000577,0.0014,28436.75,28424.50,28425.75,296,True
2138,1778073480,NQM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000554,0.0012,28426.75,28400.75,28401.25,785,True
2139,1778073540,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000548,0.0019,28407.75,28397.00,28400.25,703,False
2140,1778073600,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000560,0.0038,28400.75,28380.00,28398.25,1111,False
2141,1778073660,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000555,0.0050,28405.75,28390.50,28405.00,629,False
2142,1778073720,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000540,0.0059,28406.00,28394.00,28402.50,422,False
2143,1778073780,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000525,0.0046,28409.00,28402.00,28408.75,423,False
2144,1778073840,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000561,0.0047,28411.50,28376.25,28388.00,1211,False
2145,1778073900,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000570,0.0042,28404.75,28384.25,28396.00,1132,False
2146,1778073960,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000561,0.0046,28400.00,28391.00,28393.00,517,False
2147,1778074020,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000564,0.0054,28400.50,28383.00,28384.75,806,False
2148,1778074080,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000579,0.0067,28391.25,28372.00,28385.75,1026,False
2149,1778074140,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000581,0.0063,28395.50,28381.00,28389.00,1226,False
2150,1778074200,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000696,0.0088,28392.00,28336.00,28342.25,7416,False
2151,1778074260,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000788,0.0085,28391.00,28341.50,28387.75,3510,False
2152,1778074320,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000853,0.0061,28420.00,28367.75,28416.75,2953,False
2153,1778074380,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000873,0.0043,28426.25,28407.75,28410.50,2520,True
2154,1778074440,NQM6.CME@RITHMIC,BALANCE,RANGE,0.000935,0.0007,28447.00,28401.25,28444.75,2696,True
2155,1778074500,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000975,0.0057,28457.75,28426.50,28432.00,3119,False
2156,1778074560,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000997,0.0092,28451.50,28430.75,28440.25,2229,False
2157,1778074620,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.001085,0.0091,28451.00,28409.25,28411.00,2471,False
2158,1778074680,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.001072,0.0094,28425.50,28395.50,28419.75,2550,False
2159,1778074740,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.001088,0.0079,28434.00,28407.00,28430.50,1889,False
2160,1778074800,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.001128,0.0078,28448.25,28423.00,28441.00,2287,False
2161,1778074860,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.001136,0.0077,28459.75,28439.00,28450.00,2235,False
2162,1778074920,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.001147,0.0090,28456.75,28433.25,28439.75,2158,False
2163,1778074980,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.001222,0.0116,28477.00,28432.25,28472.75,2212,False
2164,1778075040,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.001139,0.0136,28482.25,28459.00,28481.50,2187,False
2165,1778075100,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.001096,0.0146,28501.00,28468.75,28476.50,3628,False
2166,1778075160,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.001019,0.0145,28484.00,28462.50,28467.00,2120,False
2167,1778075220,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.001023,0.0154,28475.50,28455.25,28474.00,2155,False
2168,1778075280,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000999,0.0134,28494.50,28458.75,28465.00,2212,False
2169,1778075340,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000966,0.0111,28474.75,28456.50,28468.50,1892,False
2170,1778075400,NQM6.CME@RITHMIC,TREND_DOWN,RANGE,0.001023,0.0062,28469.75,28427.00,28428.75,3256,True
2171,1778075460,NQM6.CME@RITHMIC,TREND_DOWN,RANGE,0.001017,0.0044,28459.50,28419.50,28457.75,2195,True
2172,1778075520,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000996,0.0034,28479.00,28457.00,28475.25,1911,True
2173,1778075580,NQM6.CME@RITHMIC,BALANCE,RANGE,0.000975,0.0028,28476.25,28457.75,28471.25,1513,True
2174,1778075640,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.001000,0.0038,28505.00,28469.75,28494.75,2755,False
2175,1778075700,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000985,0.0072,28506.00,28491.00,28493.50,1860,False
2176,1778075760,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.001004,0.0078,28494.25,28463.50,28475.00,2115,False
2177,1778075820,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000937,0.0069,28487.25,28469.25,28479.50,1356,False
2178,1778075880,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000911,0.0063,28487.00,28474.25,28477.25,940,False
2179,1778075940,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000888,0.0039,28488.00,28465.00,28469.50,1299,False
2180,1778076000,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000879,0.0016,28482.50,28464.25,28467.00,1875,False
2181,1778076060,NQM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000886,0.0004,28476.50,28453.75,28461.25,1781,True
