alert_id,symbol,direction,entry,exit,outcome,mfe,mae,r,regime,risk_score,phase2_action
REPLAY_000351,ESM6.CME@RITHMIC,LONG,7308.25,7308.25,NO_EXIT,3.5,-1.0,0.0,BALANCE,0.8312134642274566,HOLD
REPLAY_000352,ESM6.CME@RITHMIC,LONG,7308.0,7308.0,NO_EXIT,3.75,-0.75,0.0,BALANCE,0.2911286867757404,HOLD
REPLAY_000353,ESM6.CME@RITHMIC,LONG,7307.5,7307.5,NO_EXIT,4.25,-0.25,0.0,BALANCE,0.5825013224477799,HOLD
REPLAY_000354,NQM6.CME@RITHMIC,SHORT,28334.25,28338.25,STOP,-4.25,2.5,-1.0,BALANCE,0.6011267120145006,HOLD
REPLAY_000355,ESM6.CME@RITHMIC,SHORT,7307.75,7311.75,STOP,-4.0,0.25,-1.0,BALANCE,0.2930141695497758,HOLD
REPLAY_000356,ESM6.CME@RITHMIC,LONG,7308.0,7308.0,NO_EXIT,3.75,0.0,0.0,BALANCE,0.5022554349439899,HOLD
REPLAY_000357,ESM6.CME@RITHMIC,LONG,7309.0,7309.0,NO_EXIT,2.75,-1.0,0.0,BALANCE,0.2571269744467495,HOLD
REPLAY_000358,NQM6.CME@RITHMIC,SHORT,28345.0,28349.0,STOP,-4.25,1.0,-1.0,BALANCE,0.6366249094722711,HOLD
REPLAY_000359,ESM6.CME@RITHMIC,LONG,7310.0,7310.0,NO_EXIT,2.25,-1.75,0.0,BALANCE,0.6492132221795324,HOLD
REPLAY_000360,NQM6.CME@RITHMIC,SHORT,28344.0,28348.0,STOP,-4.0,1.75,-1.0,BALANCE,0.3044229817178115,HOLD
REPLAY_000361,ESM6.CME@RITHMIC,SHORT,7309.5,7309.5,NO_EXIT,-2.75,1.25,0.0,BALANCE,0.40487166393615,HOLD
REPLAY_000362,NQM6.CME@RITHMIC,LONG,28344.75,28340.75,STOP,5.5,-4.25,-1.0,BALANCE,0.6123328883605402,HOLD
REPLAY_000363,ESM6.CME@RITHMIC,SHORT,7310.25,7310.25,NO_EXIT,-2.0,2.0,0.0,BALANCE,0.5111258781684391,HOLD
REPLAY_000364,ESM6.CME@RITHMIC,SHORT,7308.75,7308.75,NO_EXIT,-3.5,0.5,0.0,BALANCE,0.7610858131144849,HOLD
REPLAY_000365,NQM6.CME@RITHMIC,SHORT,28345.5,28339.5,TARGET1,-1.0,6.0,1.5,BALANCE,0.7945984054920315,HOLD
REPLAY_000366,NQM6.CME@RITHMIC,LONG,28344.25,28340.25,STOP,0.0,-4.0,-1.0,BALANCE,0.4616664240746121,HOLD
REPLAY_000367,NQM6.CME@RITHMIC,LONG,28337.0,28343.0,TARGET1,6.0,-2.75,1.5,BALANCE,0.8096433746413225,HOLD
REPLAY_000368,ESM6.CME@RITHMIC,LONG,7309.25,7309.25,NO_EXIT,3.0,-1.25,0.0,BALANCE,0.777970025893678,HOLD
REPLAY_000369,NQM6.CME@RITHMIC,LONG,28336.0,28342.0,TARGET1,6.25,0.0,1.5,BALANCE,0.31942124975372677,HOLD
REPLAY_000370,ESM6.CME@RITHMIC,SHORT,7309.0,7309.0,NO_EXIT,-3.25,1.0,0.0,BALANCE,0.26554637069528275,HOLD
REPLAY_000371,ESM6.CME@RITHMIC,SHORT,7310.0,7310.0,NO_EXIT,-2.25,2.0,0.0,BALANCE,0.2634192067910397,HOLD
REPLAY_000372,NQM6.CME@RITHMIC,SHORT,28343.25,28347.25,STOP,-4.0,0.5,-1.0,BALANCE,0.8060126975427566,HOLD
REPLAY_000373,ESM6.CME@RITHMIC,SHORT,7311.0,7311.0,NO_EXIT,-1.25,3.0,0.0,BALANCE,0.5740191866458867,HOLD
REPLAY_000374,ESM6.CME@RITHMIC,LONG,7312.0,7308.0,STOP,0.0,-4.0,-1.0,BALANCE,0.26542201237739527,HOLD
REPLAY_000375,ESM6.CME@RITHMIC,SHORT,7311.5,7311.5,NO_EXIT,0.0,3.5,0.0,BALANCE,0.7392955226007181,HOLD
REPLAY_000376,ESM6.CME@RITHMIC,LONG,7309.25,7309.25,NO_EXIT,2.25,-1.25,0.0,BALANCE,0.34747992797593735,HOLD
REPLAY_000377,ESM6.CME@RITHMIC,SHORT,7308.75,7308.75,NO_EXIT,-2.75,0.75,0.0,BALANCE,0.594523878169604,HOLD
REPLAY_000378,NQM6.CME@RITHMIC,LONG,28349.5,28355.5,TARGET1,6.0,0.0,1.5,BALANCE,0.8323919922373367,HOLD
REPLAY_000379,ESM6.CME@RITHMIC,SHORT,7310.0,7310.0,NO_EXIT,-1.5,2.0,0.0,BALANCE,0.4081918948061167,HOLD
REPLAY_000380,NQM6.CME@RITHMIC,LONG,28355.75,28351.75,STOP,0.5,-4.0,-1.0,BALANCE,0.752951774643133,HOLD
REPLAY_000381,ESM6.CME@RITHMIC,SHORT,7308.5,7308.5,NO_EXIT,-3.0,0.5,0.0,BALANCE,0.45801926028699474,HOLD
REPLAY_000382,ESM6.CME@RITHMIC,LONG,7309.0,7309.0,NO_EXIT,2.5,-1.25,0.0,BALANCE,0.39365793962614226,HOLD
REPLAY_000383,NQM6.CME@RITHMIC,SHORT,28346.0,28350.0,STOP,-4.0,3.75,-1.0,BALANCE,0.5997368517543015,HOLD
REPLAY_000384,ESM6.CME@RITHMIC,LONG,7308.75,7308.75,NO_EXIT,2.75,-1.0,0.0,BALANCE,0.5879424843433267,HOLD
REPLAY_000385,ESM6.CME@RITHMIC,LONG,7310.25,7310.25,NO_EXIT,1.25,-3.0,0.0,BALANCE,0.7152465398409351,HOLD
REPLAY_000386,NQM6.CME@RITHMIC,SHORT,28359.25,28363.25,STOP,-4.0,3.25,-1.0,BALANCE,0.3585604553379034,HOLD
REPLAY_000387,NQM6.CME@RITHMIC,SHORT,28356.75,28360.75,STOP,-4.0,0.25,-1.0,BALANCE,0.329191062986289,HOLD
REPLAY_000388,ESM6.CME@RITHMIC,SHORT,7310.75,7310.75,NO_EXIT,-0.75,3.5,0.0,BALANCE,0.615534088924416,HOLD
REPLAY_000389,NQM6.CME@RITHMIC,SHORT,28360.5,28354.5,TARGET1,-2.75,6.0,1.5,BALANCE,0.710155521074135,HOLD
REPLAY_000390,ESM6.CME@RITHMIC,LONG,7309.5,7305.5,STOP,2.0,-4.0,-1.0,BALANCE,0.7315015910120903,HOLD
REPLAY_000391,ESM6.CME@RITHMIC,SHORT,7309.75,7309.75,NO_EXIT,-1.75,4.25,0.0,BALANCE,0.31056259197925623,HOLD
REPLAY_000392,ESM6.CME@RITHMIC,SHORT,7311.5,7305.5,TARGET1,0.0,6.0,1.5,BALANCE,0.4470839205090044,HOLD
REPLAY_000393,ESM6.CME@RITHMIC,SHORT,7310.0,7310.0,NO_EXIT,-1.0,4.5,0.0,BALANCE,0.8127651563511276,HOLD
REPLAY_000394,ESM6.CME@RITHMIC,LONG,7309.75,7305.75,STOP,0.75,-4.0,-1.0,BALANCE,0.7884204771453474,HOLD
REPLAY_000395,ESM6.CME@RITHMIC,LONG,7308.5,7308.5,NO_EXIT,1.0,-3.0,0.0,BALANCE,0.2751246625280446,HOLD
REPLAY_000396,NQM6.CME@RITHMIC,SHORT,28350.75,28344.75,TARGET1,-1.25,6.0,1.5,BALANCE,0.4685758462331126,HOLD
REPLAY_000397,ESM6.CME@RITHMIC,LONG,7308.25,7308.25,NO_EXIT,1.25,-2.75,0.0,BALANCE,0.6624819096301331,HOLD
REPLAY_000398,NQM6.CME@RITHMIC,SHORT,28344.75,28348.75,STOP,-4.0,0.0,-1.0,BALANCE,0.5665104665127659,HOLD
REPLAY_000399,ESM6.CME@RITHMIC,LONG,7309.25,7309.25,NO_EXIT,0.25,-3.75,0.0,BALANCE,0.6098063187053375,HOLD
REPLAY_000400,NQM6.CME@RITHMIC,LONG,28347.5,28343.5,STOP,0.0,-4.0,-1.0,BALANCE,0.5512811639928595,HOLD
REPLAY_000401,ESM6.CME@RITHMIC,SHORT,7307.25,7307.25,NO_EXIT,-1.5,1.75,0.0,BALANCE,0.4007882689785306,HOLD
REPLAY_000402,ESM6.CME@RITHMIC,SHORT,7308.0,7308.0,NO_EXIT,-0.75,2.5,0.0,BALANCE,0.5147023857142029,HOLD
REPLAY_000403,NQM6.CME@RITHMIC,SHORT,28347.75,28341.75,TARGET1,-0.75,6.0,1.5,BALANCE,0.3571731189641167,HOLD
REPLAY_000404,ESM6.CME@RITHMIC,LONG,7307.0,7307.0,NO_EXIT,1.75,-1.5,0.0,BALANCE,0.7033849557353782,HOLD
REPLAY_000405,ESM6.CME@RITHMIC,SHORT,7306.25,7306.25,NO_EXIT,-3.25,0.75,0.0,BALANCE,0.3077697464608239,HOLD
REPLAY_000406,ESM6.CME@RITHMIC,LONG,7306.0,7306.0,NO_EXIT,4.0,-0.5,0.0,BALANCE,0.5057055970018709,HOLD
REPLAY_000407,NQM6.CME@RITHMIC,LONG,28325.0,28331.0,TARGET1,6.0,-1.25,1.5,BALANCE,0.4303087279844869,HOLD
REPLAY_000408,ESM6.CME@RITHMIC,LONG,7305.75,7305.75,NO_EXIT,4.25,-0.25,0.0,BALANCE,0.6116231046289435,HOLD
REPLAY_000409,ESM6.CME@RITHMIC,SHORT,7306.5,7306.5,NO_EXIT,-3.5,0.5,0.0,BALANCE,0.35849406393574085,HOLD
REPLAY_000410,NQM6.CME@RITHMIC,SHORT,28337.25,28331.25,TARGET1,0.0,6.0,1.5,BALANCE,0.48232532169675946,HOLD
REPLAY_000411,ESM6.CME@RITHMIC,SHORT,7307.5,7307.5,NO_EXIT,-3.25,1.25,0.0,BALANCE,0.429322307438845,HOLD
REPLAY_000412,NQM6.CME@RITHMIC,SHORT,28342.25,28336.25,TARGET1,0.0,6.5,1.5,BALANCE,0.29950305736974303,HOLD
REPLAY_000413,ESM6.CME@RITHMIC,LONG,7307.0,7307.0,NO_EXIT,3.75,-0.75,0.0,BALANCE,0.5970651731644214,HOLD
REPLAY_000414,ESM6.CME@RITHMIC,LONG,7307.0,7307.0,NO_EXIT,5.25,-0.75,0.0,BALANCE,0.34507577170558157,HOLD
REPLAY_000415,NQM6.CME@RITHMIC,SHORT,28339.75,28343.75,STOP,-4.0,0.75,-1.0,BALANCE,0.4931361328133326,HOLD
REPLAY_000416,ESM6.CME@RITHMIC,LONG,7307.5,7307.5,NO_EXIT,5.0,-1.25,0.0,BALANCE,0.26873194110033394,HOLD
REPLAY_000417,ESM6.CME@RITHMIC,LONG,7307.25,7307.25,NO_EXIT,5.25,-1.0,0.0,BALANCE,0.7278521607453683,HOLD
REPLAY_000418,NQM6.CME@RITHMIC,LONG,28336.75,28342.75,TARGET1,6.25,-2.0,1.5,BALANCE,0.3985417359403736,HOLD
REPLAY_000419,NQM6.CME@RITHMIC,SHORT,28344.75,28348.75,STOP,-4.25,1.75,-1.0,BALANCE,0.6868028380402835,HOLD
REPLAY_000420,NQM6.CME@RITHMIC,LONG,28348.25,28354.25,TARGET1,6.0,-0.25,1.5,BALANCE,0.2786860842119404,HOLD
REPLAY_000421,ESM6.CME@RITHMIC,LONG,7308.5,7314.5,TARGET1,6.0,-0.75,1.5,BALANCE,0.44629000516312056,HOLD
REPLAY_000422,ESM6.CME@RITHMIC,SHORT,7307.75,7311.75,STOP,-4.0,0.0,-1.0,BALANCE,0.6152247453016354,HOLD
REPLAY_000423,NQM6.CME@RITHMIC,LONG,28356.25,28362.25,TARGET1,6.0,-2.5,1.5,BALANCE,0.5398564726583024,HOLD
REPLAY_000424,ESM6.CME@RITHMIC,SHORT,7309.75,7313.75,STOP,-4.0,1.0,-1.0,BALANCE,0.740449921383177,HOLD
REPLAY_000425,NQM6.CME@RITHMIC,SHORT,28360.25,28364.25,STOP,-4.0,3.0,-1.0,BALANCE,0.5081450234789907,HOLD
REPLAY_000426,NQM6.CME@RITHMIC,LONG,28359.0,28365.0,TARGET1,6.0,-1.75,1.5,BALANCE,0.637316926632708,HOLD
